0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
63.65081908974317,98.27885031742579,109.66756871379194,102.75046407615326,115.89861453441172,77.35722389565895,79.01395641372571,87.04398560365232,86.09240494573179,133.6436525500467,105.44462679199728,108.99732242897005,107.65270903353895,133.8057610544443,154.4680856574718,158.626080463635,164.486858688947,114.10569626198071,151.37951466151213,176.94146244921976,125.00925740877094,176.92603842998795,150.37311149866494,155.2351390093165,182.60025288376562,216.19495224038525,223.51364778355014,221.31235486227328,253.18398974196958,264.0499347091134
12.119628744643524,18.23469474328484,30.227251708667207,33.224301395900234,33.88960944695951,30.193674632497615,30.53748212968116,34.85598715298756,31.469408869618103,38.918743452221115,42.4885500466706,39.87055833071459,39.378930348959145,61.474634419972524,66.4802154164327,67.45402005037612,67.80446757067413,70.5561531327367,61.96217344065502,55.94211233388776,64.36370733014017,77.28244499700558,131.34126483116077,142.9207537296027,153.22184985699997,166.86135801000302,223.67108426392414,169.47641971122394,195.83358978824864,205.61977646543636
24.4525814438183,24.697600828101066,58.40125506072381,59.613800379737675,47.61658749622818,70.41155519832056,71.27051618452408,60.0169090138249,69.6596573383607,84.48422472321568,79.89553961823533,105.22567450072115,114.44126057586452,108.67970142277741,135.89526852720707,167.56781281826468,115.47453925048883,144.50256404820215,189.6534655509767,128.71952648032348,198.2626909532023,199.56777502714903,156.26661277761542,160.70142277282702,155.5520718304938,176.5266699469446,173.73115804833154,179.70889534181703,233.36962363178768,235.74595416806486
47.1641712898271,174.8969811816769,175.47459341685553,401.43947561316685,416.29969246068856,417.55956304110515,203.0924118641311,236.39388180782905,267.00172433069065,229.4418081496148,530.6018758284094,334.8053760835412,547.9064513417912,368.78826798660543,357.11562008203146,498.68496089609266,502.94943326095654,390.2909711744938,399.53203028507636,383.7472102607512,507.52399673257037,404.01783491835664,282.3171180758579,299.75051120505526,559.362540864833,403.9072886958583,621.807372746986,295.36272302955683,539.7971304634506,634.4877935457097
18.110754682465018,25.576462621146312,51.15814596665328,78.16579459137057,85.83070884536458,75.81198799137468,85.06472853244321,96.28719020428237,116.3521500583923,94.90246025703901,153.2466684823653,108.91269596662306,127.55170065797127,156.39225681561473,125.2339609511815,157.53912945600263,156.03975741802017,116.87781530188636,165.06785014023706,152.8222094677934,170.51880625924244,178.23006693141414,131.87780304659563,124.39925171671662,180.99213742647586,170.13415718971518,181.51895807591362,173.87354290629227,176.89858481966414,139.6010158737556
22.516361704677752,200.3640442959872,381.38567866352173,179.2325541594663,397.3415786183617,396.2850339286676,209.9182197745605,236.63681664065464,509.5637342117104,526.9418617400713,267.9912474268342,238.57716502888454,329.25884899194307,361.0617068668077,488.41038953709426,484.3657764767962,351.56231530667156,493.3724369019099,600.6078078649083,382.8633178984301,391.52251817128337,377.0622621279963,395.99892669545756,614.4161496585604,543.7226284201416,287.3001328363789,612.1282143230945,631.957364771338,525.7840848744567,303.07586497520765
13.189129310280277,27.647889209694945,24.83030530275525,35.41742345647977,38.02597794162573,35.61627487277223,54.83310532933447,55.87189412389733,66.10908498604509,80.57979325592379,107.55049352672309,125.11619601974944,158.50688960641477,108.65363687727427,158.0453449189473,124.80794257327605,123.42819444492072,199.23653972388342,203.85256659693943,211.8806689622884,177.67498699786165,178.05362514795607,178.05087390564702,160.29092908101705,229.25996561802515,169.8531512138758,162.58945354245947,164.04610192598878,221.03144504989467,263.42877303194604
27.29772857516905,39.880851094582724,50.80937971554952,49.030771551742326,65.5065840495666,58.275982804188445,76.38685912321348,79.3768002963974,88.70063218157992,80.79854826718197,120.27363470450506,115.87894419468641,128.04217035853426,102.05152004474442,112.34412066159058,142.41056677704617,148.46712590495082,151.45730132506523,117.14615914600337,120.59990222638521,117.16446587433434,146.30382042883622,144.11749605252734,190.75769347295557,191.9744849250444,177.5162791587672,151.75766332119886,163.41511431862656,168.28471877094714,166.84068550257825
6.108982258618266,117.4823948018366,173.48356841076577,176.83397646049656,221.89142167652872,234.29538132775593,238.16012580913616,255.9710735874528,251.2451888101076,231.17898827074717,203.01425627834618,274.45330898280974,272.1056567710942,225.28096802690894,280.4189493141826,257.54231847771814,283.7105077141108,259.99289287824104,231.6408414142784,268.2612028551651,248.06189886670631,248.85507556260404,257.50902592080615,247.93747827514542,317.2017587384033,313.4640206074614,253.24414971441624,235.74892178167346,268.9505437475249,278.86876827550344
10.879147355464845,16.971938401233892,15.365176471249198,23.294988314916395,23.797349985466578,32.95779544439038,31.909396464344397,33.08299561840139,39.14705389021978,55.336571834109755,79.16333008298386,87.32672334958934,110.08654895944086,91.8323794275101,116.22548630850763,109.66251562197516,95.9909165922432,93.10542278666354,95.11025527829266,97.24448406539612,100.08921713628803,103.5749003082048,100.66363661750763,109.27678723144732,106.40157467654288,108.51376520989045,120.94604718882742,161.25222517995522,158.10219698192554,119.71774143833451
9.572256982388856,11.046476075970435,15.517588073075949,16.961297610037587,19.545924800291395,37.568840993145685,45.542940999332075,52.92262315079595,72.94251302111587,53.55803313103849,78.05891826663216,77.71425918908201,59.51959494567747,66.94832375825806,69.21447830169129,78.46307818628264,70.45924711031945,71.55010771933014,82.43772338355689,86.30561615416464,117.58735347597155,117.72657375490803,117.83595088967407,92.85614025279398,124.41828648336777,103.0034848709528,121.31616008211537,136.92087255609374,119.54359695877584,111.72015486650274
